open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1661385600000,13.021,13.432,12.56,12.859,6263226.91,1661471999999,80690981.09334,207784,3300404.51,42566483.95529,0
1661472000000,12.853,13.129,11.339,11.549,7256116.83,1661558399999,89846264.39011,261844,3589711.73,44425802.37143,0
1661558400000,11.549,11.549,10.687,11.171,4763181.19,1661644799999,52485870.39771,173977,2394310.1,26359196.31321,0
1661644800000,11.17,11.376,10.452,10.567,2751168.28,1661731199999,30319328.8067,101013,1357620.27,14980494.77484,0
1661731200000,10.565,11.729,10.173,11.435,3934061.85,1661817599999,42741806.48551,132761,1970773.04,21401283.86638,0
1661817600000,11.434,12.17,11.115,11.927,5160873.78,1661903999999,59999972.81177,174950,2565354.42,29819914.38834,0
1661904000000,11.93,12.349,11.546,11.816,3841325.73,1661990399999,46039475.04626,137382,1967724.77,23585415.41828,0
1661990400000,11.816,12.852,11.456,12.733,4031565.01,1662076799999,48677009.66822,162697,2000613.7,24183128.08513,0
1662076800000,12.734,13.078,12.327,12.611,3522484.26,1662163199999,44477395.45524,138299,1767502.25,22319874.57891,0
1662163200000,12.609,12.88,12.126,12.623,2290920.45,1662249599999,28575269.48033,95487,1148560.4,14328140.45043,0
1662249600000,12.622,13.05,12.401,13.045,2124599.68,1662335999999,27124501.88889,98214,1129338.46,14421405.56978,0
1662336000000,13.046,13.359,12.474,12.633,2229818.62,1662422399999,28570377.63871,98069,1122470.34,14376147.92647,0
1662422400000,12.63,12.989,11.75,11.779,3928619.99,1662508799999,48290305.17436,151773,2012178.27,24761826.85064,0
1662508800000,11.775,13.249,11.536,12.929,3791678.48,1662595199999,46427949.84714,158737,1936338.67,23699772.35409,0
1662595200000,12.93,14.149,12.626,13.883,5941151.54,1662681599999,79808270.71741,256275,3088616.24,41510488.2594,0
1662681600000,13.887,17.198,13.753,16.128,10412714.56,1662767999999,163329422.90461,480177,5272847.47,82648682.26737,0
1662768000000,16.131,16.414,15.457,15.992,5142716.66,1662854399999,82151475.96805,228924,2611638.26,41724483.06992,0
1662854400000,15.991,16.313,15.228,15.693,3269962.88,1662940799999,51630083.85198,160891,1631604.17,25773222.38908,0
1662940800000,15.693,16.524,14.969,15.528,4991276.55,1663027199999,78398450.07193,241320,2493817.08,39192152.23361,0
1663027200000,15.528,16.213,13.708,13.9,6344349.57,1663113599999,94947630.71112,277711,3102504.01,46473846.7006,0
1663113600000,13.898,14.445,13.38,13.969,3590401.19,1663199999999,50287609.97002,152535,1825772.47,25584643.7853,0
1663200000000,13.973,15.568,13.224,14.897,7365285.5,1663286399999,107238156.47613,334896,3702634.07,53965871.7334,0
1663286400000,14.899,16.8,14.6,16.605,7752475.36,1663372799999,121830384.99673,361047,3969510.38,62404371.97614,0
1663372800000,16.6,16.964,16.038,16.405,4971229.88,1663459199999,81918590.60872,224372,2410679.08,39753875.95752,0
1663459200000,16.406,16.412,14.57,14.693,4769368.36,1663545599999,73862682.90121,207580,2261114.4,35005049.08873,0
1663545600000,14.701,16.061,14.604,15.62,8070915.79,1663631999999,123856823.18102,349543,4106040.15,62967858.15289,0
1663632000000,15.618,15.889,13.817,13.919,5485331.03,1663718399999,80605191.91113,231630,2712481.58,39869374.16633,0
1663718400000,13.917,15.1,12.955,13.39,8587280.12,1663804799999,120906481.69467,326202,4120526.91,58037466.18067,0
1663804800000,13.386,14.996,13.263,14.633,6252663.72,1663891199999,89279418.7404,242125,2988639.25,42680883.10791,0
1663891200000,14.629,15.269,13.441,14.223,6977954.12,1663977599999,99099098.0944,259641,3355906.42,47691518.50259,0
1663977600000,14.222,14.292,13.556,13.635,3080741.04,1664063999999,43081225.75388,134360,1425483.91,19941060.01991,0
1664064000000,13.635,14.835,13.593,13.976,4663322.79,1664150399999,66120567.79869,210680,2298042.88,32588854.45807,0
1664150400000,13.972,14.899,13.748,13.913,6599448.3,1664236799999,93640838.91535,254489,3098959.67,43984795.41963,0
1664236800000,13.909,14.74,13.159,13.491,6010058.33,1664323199999,84136684.51805,234504,2870238.56,40189911.02327,0
1664323200000,13.489,13.584,12.626,12.997,5182644.36,1664409599999,67444327.60777,182744,2481267.18,32311090.45965,0
1664409600000,12.997,13.076,12.421,12.771,3951949.99,1664495999999,50431706.0266,142146,1807093.42,23057589.83801,0
1664496000000,12.773,13.247,12.61,13.024,3787146.69,1664582399999,49107840.61443,132918,1798198.77,23331106.73553,0
1664582400000,13.023,13.099,12.49,12.682,1589711.08,1664668799999,20400999.70518,71172,725468.1,9319207.14922,0
1664668800000,12.683,12.896,11.954,11.992,2297392.21,1664755199999,28712605.5471,88885,1081877.85,13535652.84122,0
1664755200000,11.991,12.957,11.825,12.855,3540214.85,1664841599999,44217480.99552,124419,1764150.94,22052300.48859,0
1664841600000,12.856,13.286,12.746,13.019,2938301.46,1664927999999,38345592.89672,117692,1366199.95,17828761.94063,0
1664928000000,13.02,13.136,12.615,13.005,2120541.33,1665014399999,27290405.90833,76586,931566.85,11996543.13867,0
1665014400000,13.005,13.461,12.871,13.016,3442348.1,1665100799999,45278238.20495,124819,1654263.77,21774845.99424,0
1665100800000,13.016,13.091,12.648,13.056,2444568.2,1665187199999,31506459.03407,91248,1050809.62,13543445.38481,0
1665187200000,13.056,13.35,12.944,13.148,2054083.23,1665273599999,27021063.43638,80346,901411.45,11858661.81201,0
1665273600000,13.147,13.275,13.033,13.194,1173539.93,1665359999999,15427845.03234,53833,537560.56,7068095.25102,0
1665360000000,13.191,13.27,12.34,12.436,1854551.91,1665446399999,23791343.42213,75796,759003.65,9746172.06577,0
1665446400000,12.435,12.538,12.097,12.173,2037518.63,1665532799999,25135642.44419,84019,891314.42,10997576.52435,0
1665532800000,12.173,12.215,11.655,11.742,1884472.33,1665619199999,22538860.79024,84611,831030.61,9945312.69432,0
1665619200000,11.739,11.812,10.552,11.339,3945132.39,1665705599999,44126032.16925,155068,1810955.94,20254818.86617,0
1665705600000,11.337,12.274,11.297,11.643,2987570.57,1665791999999,35563418.50439,108740,1488038.01,17723392.45735,0
1665792000000,11.645,11.767,11.436,11.515,1079044.64,1665878399999,12503299.2698,48519,491577.59,5696308.40854,0
1665878400000,11.514,11.851,11.502,11.699,1059351.57,1665964799999,12349420.40157,43091,502043.17,5853562.52731,0
1665964800000,11.698,12.499,11.635,12.43,2165607.5,1666051199999,26365563.50039,86294,1126715.76,13728127.76764,0
1666051200000,12.43,12.775,12.11,12.522,2384578.05,1666137599999,29769544.60566,104494,1168366.98,14599844.69289,0
1666137600000,12.522,12.643,11.692,11.753,2288684.96,1666223999999,28023019.44632,91129,1089288.0,13355963.39414,0
1666224000000,11.753,12.0,11.232,11.378,1983252.05,1666310399999,23119107.65749,87389,938275.0,10954378.58553,0
1666310400000,11.378,11.784,10.917,11.736,2134147.66,1666396799999,24133221.5087,87190,1012808.71,11460256.09581,0
1666396800000,11.737,11.892,11.463,11.715,1240901.74,1666483199999,14482542.01709,50374,543737.55,6350658.98503,0
1666483200000,11.714,12.138,11.434,12.114,1389978.72,1666569599999,16314612.32875,55978,623098.3,7327525.99016,0
1666569600000,12.114,12.174,11.582,11.65,1575244.74,1666655999999,18570054.63918,59207,716087.53,8442624.22131,0
1666656000000,11.65,12.368,11.543,11.999,2267545.92,1666742399999,27151384.16815,84286,1108104.2,13280439.52744,0
1666742400000,12.0,12.543,11.917,12.278,2699503.74,1666828799999,33157853.99726,102724,1298479.39,15957534.75789,0
1666828800000,12.279,13.238,12.261,12.655,4256958.26,1666915199999,54757609.46964,163783,2052605.31,26420755.87309,0
1666915200000,12.658,13.84,12.595,13.53,7136921.82,1667001599999,95075421.56269,239459,3349225.61,44612438.41182,0
1667001600000,13.537,13.97,13.34,13.472,3346514.02,1667087999999,45475784.24375,133351,1578973.33,21474811.73756,0
1667088000000,13.473,14.13,13.304,13.92,3031314.96,1667174399999,41565908.6456,135782,1441045.76,19770996.39851,0
1667174400000,13.92,14.5,13.783,14.319,3570806.46,1667260799999,50540841.48218,171750,1714805.54,24276306.93245,0
1667260800000,14.321,14.462,13.85,14.074,2059461.11,1667347199999,29078265.00041,95242,895668.59,12648488.57853,0
1667347200000,14.08,14.232,13.016,13.295,3043015.49,1667433599999,41440826.4973,145208,1431931.97,19514324.71076,0
1667433600000,13.295,13.9,13.252,13.51,2254464.64,1667519999999,30775763.70842,101102,1063459.93,14521825.94696,0
1667520000000,13.51,15.198,13.409,15.035,4580906.2,1667606399999,67162504.75932,237319,2253503.0,33031722.19197,0
1667606400000,15.029,15.814,14.955,15.38,3293656.22,1667692799999,50730414.64219,171533,1565847.99,24127014.87392,0
1667692800000,15.384,15.41,14.431,14.443,2368996.29,1667779199999,35484848.714,120930,1144955.64,17164330.07,0
1667779200000,14.444,14.805,13.86,14.275,3498112.75,1667865599999,50257250.99779,157762,1609222.78,23135684.96491,0
1667865600000,14.276,14.444,11.232,12.146,8341297.23,1667951999999,108009569.35161,388483,4016206.49,52009621.21707,0
1667952000000,12.152,12.326,9.37,9.791,7516810.93,1668038399999,83321009.52684,372992,3575296.44,39717753.29886,0
1668038400000,9.786,12.511,9.567,12.17,8009015.99,1668124799999,90268917.45719,325414,4028052.34,45372993.81112,0
1668124800000,12.162,12.42,11.177,11.672,4023675.08,1668211199999,47316968.24843,171323,1875802.84,22055449.85256,0
1668211200000,11.676,11.703,10.84,10.951,1882811.3,1668297599999,20940253.46036,98687,937159.17,10430078.45563,0
1668297600000,10.953,11.107,10.05,10.19,3084666.25,1668383999999,32541877.98958,143030,1444300.67,15248844.94403,0
1668384000000,10.186,10.705,9.616,10.329,4049126.02,1668470399999,41345026.12347,210198,1980790.65,20231053.1919,0
1668470400000,10.329,10.89,10.186,10.556,2465695.24,1668556799999,26036598.20773,135955,1247195.89,13171498.20596,0
1668556800000,10.557,10.637,9.962,10.152,2048566.23,1668643199999,21031978.45339,99033,1032023.56,10599147.38906,0
1668643200000,10.152,10.201,9.853,9.918,1645943.2,1668729599999,16505628.36847,78680,854027.44,8566679.03276,0
1668729600000,9.92,10.246,9.786,9.972,1708787.37,1668815999999,17154752.72582,72057,869708.53,8728855.85448,0
1668816000000,9.972,10.058,9.737,9.995,1002202.2,1668902399999,9906824.24244,49408,507279.54,5016160.72233,0
1668902400000,9.996,10.047,9.306,9.354,1304000.89,1668988799999,12712262.16587,67460,612875.27,5980995.38857,0
1668988800000,9.353,9.36,8.777,9.011,2299786.83,1669075199999,20852414.73655,121526,1100525.82,9981154.71126,0
1669075200000,9.012,9.565,8.728,9.547,2779501.34,1669161599999,25388660.92321,129927,1365386.51,12497253.02252,0
1669161600000,9.548,9.979,9.535,9.933,2090457.37,1669247999999,20449671.88141,93241,1079249.85,10560080.75449,0
1669248000000,9.933,10.228,9.783,10.153,1703495.3,1669334399999,17064096.01333,83574,847899.44,8494043.37516,0
1669334400000,10.153,10.181,9.762,10.025,1100769.64,1669420799999,10977433.07815,62839,538077.25,5367112.18687,0
1669420800000,10.026,10.449,9.998,10.111,1467833.33,1669507199999,14991314.95794,76228,743519.28,7594204.32811,0
1669507200000,10.109,10.335,9.895,9.925,934305.85,1669593599999,9479396.94457,51147,433684.96,4403132.27955,0
1669593600000,9.927,9.971,9.44,9.862,1672950.06,1669679999999,16251948.03827,81765,807465.75,7838141.22032,0
1669680000000,9.861,10.3,9.833,10.181,1705131.62,1669766399999,17216292.06756,79328,934512.89,9443195.03643,0
1669766400000,10.184,10.64,10.183,10.494,1848980.88,1669852799999,19274826.87744,97707,1004389.97,10470652.30653,0
1669852800000,10.494,10.58,10.131,10.268,1555215.31,1669939199999,16090147.1665,80310,789751.84,8175234.77286,0
1669939200000,10.269,10.4,10.118,10.366,1363031.57,1670025599999,13989902.18513,60273,679013.48,6973427.61193,0
1670025600000,10.367,10.414,9.978,10.021,1003730.91,1670111999999,10253171.86017,43442,476791.79,4872484.64521,0
1670112000000,10.022,10.287,10.018,10.255,891823.05,1670198399999,9051002.44201,35141,470735.05,4778424.77122,0
1670198400000,10.256,10.574,10.145,10.264,2046082.72,1670284799999,21252165.52643,68457,1067282.53,11085457.06537,0
1670284800000,10.266,10.381,9.994,10.166,1875786.89,1670371199999,19047852.73811,58614,898738.98,9127010.09029,0
1670371200000,10.166,10.188,9.492,9.617,2666263.16,1670457599999,26100469.4994,78839,1311934.37,12841072.03464,0
1670457600000,9.618,9.859,9.468,9.833,1259720.93,1670543999999,12183423.06096,49234,605037.48,5853796.52045,0
1670544000000,9.835,9.903,9.627,9.758,1187305.0,1670630399999,11604753.07352,40939,506476.72,4950398.8145,0
1670630400000,9.76,10.45,9.637,9.945,3403555.49,1670716799999,33925545.89496,94837,1611134.11,16056764.23375,0
1670716800000,9.945,9.986,9.509,9.534,1180031.06,1670803199999,11559815.3738,44300,508529.02,4981370.97406,0
1670803200000,9.535,9.672,9.414,9.622,1514529.24,1670889599999,14450931.60754,53385,678119.88,6473254.96377,0
1670889600000,9.623,9.888,9.13,9.754,2584818.63,1670975999999,24667077.15149,88610,1161869.76,11090977.51435,0
1670976000000,9.755,10.018,9.51,9.591,1868175.23,1671062399999,18311062.02427,64511,886563.91,8696628.31172,0
1671062400000,9.596,9.669,9.37,9.426,1249265.34,1671148799999,11915045.82848,42604,557499.81,5320299.73591,0
1671148800000,9.43,9.522,8.437,8.587,2067982.16,1671235199999,18635763.02548,82739,930034.75,8383129.03504,0
1671235200000,8.585,8.811,8.469,8.803,1069959.72,1671321599999,9286274.62858,42052,493790.79,4286932.66412,0
1671321600000,8.804,8.95,8.752,8.857,905122.01,1671407999999,8006585.58255,32818,425368.54,3764276.9285,0
1671408000000,8.858,8.945,8.563,8.644,1256913.62,1671494399999,11057212.74492,47830,561852.8,4940594.06543,0
1671494400000,8.642,9.048,8.545,8.951,1488982.31,1671580799999,13238063.79341,49972,720484.97,6408336.01807,0
1671580800000,8.952,9.054,8.763,8.864,1385151.08,1671667199999,12371872.93479,43071,586515.26,5238378.57761,0
1671667200000,8.864,9.01,8.669,8.99,1308518.62,1671753599999,11598220.06387,43497,614529.97,5449961.77522,0
1671753600000,8.99,9.05,8.883,8.913,1004144.93,1671839999999,9009127.51559,34496,466848.19,4189430.76148,0
1671840000000,8.913,9.05,8.882,8.962,982387.34,1671926399999,8826249.63627,28270,470964.13,4230215.61886,0
1671926400000,8.962,9.127,8.823,9.01,925842.16,1672012799999,8293404.01992,31168,436309.69,3909108.78904,0
1672012800000,9.012,9.197,9.006,9.183,1057109.05,1672099199999,9613463.25199,29785,514496.07,4679108.40431,0
1672099200000,9.186,9.44,9.133,9.215,1715598.95,1672185599999,15910348.67014,49491,828254.88,7682691.5796,0
1672185600000,9.215,9.28,8.906,9.134,2127419.9,1672271999999,19406879.26169,56177,962874.15,8783258.28541,0
1672272000000,9.134,9.399,9.022,9.33,1892003.4,1672358399999,17528656.49216,48439,891625.17,8262767.37114,0
1672358400000,9.33,9.399,9.214,9.382,1570631.73,1672444799999,14657394.00032,42264,746412.65,6966283.37708,0
1672444800000,9.382,9.475,9.264,9.353,881458.0,1672531199999,8262582.20216,24190,397963.43,3732309.43826,0
1672531200000,9.355,9.479,9.302,9.462,770066.14,1672617599999,7238386.42978,23090,364061.09,3422413.97918,0
1672617600000,9.46,10.055,9.383,9.818,2417260.38,1672703999999,23708070.03799,66883,1189918.12,11666446.00271,0
1672704000000,9.818,10.452,9.755,10.157,3026088.93,1672790399999,30561337.59101,75621,1408450.1,14221048.44664,0
1672790400000,10.157,10.487,10.047,10.196,2495644.89,1672876799999,25598568.02967,72964,1199323.98,12302969.0744,0
1672876800000,10.197,10.235,9.989,10.085,1374921.87,1672963199999,13889427.92034,50489,598171.41,6043274.15164,0
1672963200000,10.086,10.295,9.91,10.251,1609589.03,1673049599999,16189698.05582,58473,761382.3,7659353.88247,0
1673049600000,10.254,10.371,10.139,10.196,792550.64,1673135999999,8116887.29229,38178,360775.02,3695615.56607,0
1673136000000,10.196,10.605,9.988,10.549,1907691.9,1673222399999,19629305.45145,62837,955101.55,9824563.86711,0
1673222400000,10.549,11.508,10.52,11.112,3837626.63,1673308799999,42722660.80419,128118,1792494.16,19951000.98135,0
1673308800000,11.111,11.348,10.851,11.327,1590479.17,1673395199999,17728876.95674,57044,739883.66,8248306.06396,0
1673395200000,11.327,11.904,11.053,11.856,1748292.6,1673481599999,19803798.94587,68312,825707.12,9366104.58215,0
1673481600000,11.853,12.357,11.54,12.273,3013448.73,1673567999999,35863257.19269,119169,1462703.67,17419789.08135,0
1673568000000,12.271,12.522,11.913,12.406,2059354.84,1673654399999,25056024.76108,85272,938186.51,11420196.22898,0
1673654400000,12.408,13.434,12.066,12.874,4590987.91,1673740799999,58629533.24737,185054,2270713.87,29025604.71565,0
1673740800000,12.874,13.355,12.37,12.778,1950223.32,1673827199999,24794925.16234,86628,911994.08,11612198.02837,0
1673827200000,12.776,13.072,12.041,12.342,2632182.71,1673913599999,32914254.30237,108358,1266586.81,15858768.97929,0
1673913600000,12.344,12.64,12.05,12.155,2002391.2,1673999999999,24830575.63813,80199,1031743.9,12793306.81482,0
1674000000000,12.156,12.537,11.401,11.542,2427316.39,1674086399999,29088950.66377,109074,1128977.3,13531784.77488,0
1674086400000,11.535,12.097,11.531,12.012,1183895.81,1674172799999,13996933.26749,56960,583318.45,6903484.63519,0
1674172800000,12.01,13.39,11.928,13.144,2239008.05,1674259199999,28242386.92237,114259,1137597.68,14346908.40032,0
1674259200000,13.144,13.62,12.868,13.083,2586327.49,1674345599999,34309579.11188,118498,1275783.34,16920523.74114,0
1674345600000,13.087,13.799,12.801,13.328,2959555.52,1674431999999,39081832.43848,124412,1523413.16,20098531.05509,0
1674432000000,13.324,13.57,12.79,13.06,1862884.32,1674518399999,24532491.78031,86585,969324.66,12765747.87327,0
1674518400000,13.068,13.38,12.34,12.445,1474837.98,1674604799999,19153678.45852,76834,696671.1,9054116.64637,0
1674604800000,12.444,13.762,12.137,13.561,2733851.97,1674691199999,35676374.60015,133280,1359637.43,17763823.69979,0
1674691200000,13.562,13.721,12.8,13.111,2601521.5,1674777599999,34385515.77807,116751,1236274.28,16346614.96573,0
1674777600000,13.107,13.633,12.611,13.532,2078289.13,1674863999999,27286663.27245,96294,1013111.5,13309055.90644,0
1674864000000,13.53,13.898,13.037,13.22,1875738.51,1674950399999,25230006.88037,87888,962633.2,12940736.91488,0
1674950400000,13.22,13.96,13.019,13.803,1890777.78,1675036799999,25740717.15547,85393,989484.59,13480598.66013,0
1675036800000,13.805,14.0,12.75,13.073,2189288.86,1675123199999,29240273.82196,106091,1064898.11,14228003.0406,0
1675123200000,13.068,13.489,13.022,13.362,1511153.22,1675209599999,20050301.46254,76056,726378.72,9637523.3889,0
1675209600000,13.363,14.94,13.271,14.925,4944426.4,1675295999999,69793446.18205,228782,2398381.47,33865681.75184,0
1675296000000,14.928,15.23,14.231,14.407,3484156.26,1675382399999,51443898.73309,147694,1623038.67,23975477.33995,0
1675382400000,14.409,15.45,14.356,14.992,2746783.98,1675468799999,40974152.6808,151988,1372029.14,20480746.90538,0
1675468800000,14.991,15.086,14.573,14.665,1358301.69,1675555199999,20193682.86001,68965,641577.34,9538522.21999,0
1675555200000,14.663,14.808,14.071,14.736,2177134.11,1675641599999,31570954.69701,108673,1014117.92,14708886.78161,0
1675641600000,14.739,14.895,14.0,14.143,1696770.06,1675727999999,24444091.43468,88712,843075.35,12157667.6554,0
1675728000000,14.139,15.071,14.1,14.957,2542423.54,1675814399999,37092601.63731,109465,1231826.44,17969828.93932,0
1675814400000,14.952,15.376,14.57,15.151,2811740.38,1675900799999,42253712.38255,135525,1349037.81,20276650.26521,0
1675900800000,15.153,15.352,13.18,13.53,3372906.85,1675987199999,48517207.93482,155313,1571345.73,22623120.04027,0
1675987200000,13.529,14.0,13.414,13.705,1991837.12,1676073599999,27385024.96035,103340,1002565.87,13788458.83958,0
1676073600000,13.695,13.795,13.416,13.749,948742.7,1676159999999,12895695.498,49997,464966.63,6320954.06018,0
1676160000000,13.748,13.948,13.376,13.539,992527.46,1676246399999,13666423.75513,48891,499275.28,6881214.58578,0
1676246400000,13.543,13.545,12.667,13.129,2010111.41,1676332799999,26354780.34284,89876,869776.45,11395729.46682,0
1676332800000,13.13,13.578,12.706,13.399,2025045.53,1676419199999,26860232.06978,105133,1011465.17,13428649.81374,0
1676419200000,13.399,14.3,13.227,14.297,1887845.86,1676505599999,25697468.68771,104980,992252.61,13520853.20527,0
1676505600000,14.297,14.41,13.372,13.427,2689651.21,1676591999999,37731594.30355,141235,1247022.41,17502747.55345,0
1676592000000,13.427,14.336,13.338,14.17,1856732.18,1676678399999,25823691.11144,101910,912538.55,12699128.457,0
1676678400000,14.17,14.499,13.924,14.289,1573416.25,1676764799999,22351462.1087,78342,772982.43,10986158.49981,0
1676764800000,14.29,14.784,13.95,14.126,2752285.26,1676851199999,39854757.75625,128442,1254899.67,18176246.45921,0
1676851200000,14.126,14.595,13.81,14.423,1841110.05,1676937599999,26351995.2054,98074,905130.53,12957287.70309,0
1676937600000,14.424,14.62,13.612,13.866,1979920.65,1677023999999,27872556.17105,100959,933071.53,13143904.35175,0
1677024000000,13.867,14.021,13.19,13.587,1722062.18,1677110399999,23340240.1982,86547,845521.87,11459458.24298,0
1677110400000,13.587,13.95,13.453,13.738,1247193.25,1677196799999,17064058.62246,67787,596109.9,8157108.80499,0
1677196800000,13.734,13.848,12.85,13.08,1698892.71,1677283199999,22584821.73367,88786,829450.34,11019375.50208,0
1677283200000,13.079,13.215,12.466,12.842,1499663.67,1677369599999,19403455.66211,76940,721977.05,9347075.46858,0
1677369600000,12.838,13.1,12.77,12.961,991142.45,1677455999999,12829542.36667,52284,503185.11,6511910.8235,0
1677456000000,12.96,13.1,12.582,12.786,1142283.99,1677542399999,14645687.70468,66717,576576.15,7397023.50052,0
1677542400000,12.784,12.8,12.113,12.279,1243928.23,1677628799999,15536364.15402,66054,644861.37,8051096.88662,0
1677628800000,12.279,12.946,12.213,12.778,1453616.26,1677715199999,18379822.22251,64759,756689.68,9554406.91627,0
1677715200000,12.779,12.869,12.156,12.466,1108793.07,1677801599999,13793253.32628,53325,536226.3,6674797.38875,0
1677801600000,12.465,12.475,11.554,12.016,1423281.3,1677887999999,16939674.03128,71445,692156.97,8235444.81571,0
1677888000000,12.015,12.086,11.605,11.843,553288.34,1677974399999,6578239.33873,30822,271646.3,3229435.34332,0
1677974400000,11.842,12.265,11.832,12.019,986698.8,1678060799999,11969735.83631,46701,489382.37,5938297.74153,0
1678060800000,12.019,12.225,11.84,11.978,701811.61,1678147199999,8440199.08722,39352,350787.08,4220794.36213,0
1678147200000,11.978,12.084,11.424,11.75,1116207.11,1678233599999,13094845.1016,54615,537869.66,6312189.38894,0
1678233600000,11.753,11.821,10.85,10.958,1337397.77,1678319999999,15101617.24977,68304,633321.2,7151206.78338,0
1678320000000,10.957,11.062,10.423,11.032,3540605.22,1678406399999,38133985.67722,146867,1821998.29,19608454.16889,0
1678406400000,11.032,11.405,10.291,11.141,4156792.3,1678492799999,45243925.15149,181095,2039713.33,22207557.59838,0
1678492800000,11.142,11.377,10.556,11.019,2695664.13,1678579199999,29505534.2237,120988,1351560.9,14788766.47359,0
1678579200000,11.02,11.739,10.876,11.695,2123379.29,1678665599999,23799074.92074,98915,1124878.34,12622563.80657,0
1678665600000,11.694,12.238,11.281,11.984,2874750.29,1678751999999,33939390.65348,139359,1452813.06,17163983.36128,0
1678752000000,11.984,13.487,11.871,13.04,4666632.78,1678838399999,59264200.8214,223430,2318426.33,29422497.86037,0
1678838400000,13.038,13.344,11.594,12.416,4194228.38,1678924799999,52641061.70545,204049,2117626.36,26598047.64045,0
1678924800000,12.409,12.979,12.27,12.814,2593318.01,1679011199999,32683177.60122,143228,1331818.73,16789483.25202,0
1679011200000,12.811,13.25,12.615,13.166,2495770.73,1679097599999,32346680.50625,142222,1302435.15,16880653.58246,0
1679097600000,13.164,13.419,12.05,12.218,3654000.88,1679183999999,46927611.79385,196992,1738948.5,22317442.07535,0
1679184000000,12.22,13.068,12.05,12.306,2682551.98,1679270399999,33619734.0474,150694,1332500.57,16698787.07642,0
1679270400000,12.308,12.445,11.472,11.545,2679318.66,1679356799999,31979071.67139,146880,1344573.46,16045603.06085,0
1679356800000,11.549,12.173,11.251,11.915,2409510.45,1679443199999,28341341.0154,124109,1217921.61,14334235.34733,0
1679443200000,11.916,11.996,10.918,11.327,3003953.7,1679529599999,34646106.14397,169299,1469858.78,16983239.76909,0
1679529600000,11.327,12.38,11.227,11.683,1932059.48,1679615999999,22523286.92492,98740,1015102.03,11848531.73768,0
1679616000000,11.68,11.724,10.98,11.192,1537028.73,1679702399999,17443291.8964,88585,757176.75,8605433.09194,0
1679702400000,11.193,11.898,10.917,11.085,1248714.55,1679788799999,13925329.80466,63942,671147.22,7493212.85336,0
1679788800000,11.086,11.463,11.028,11.326,904183.17,1679875199999,10191327.11663,46410,455962.85,5140243.26452,0
1679875200000,11.327,11.354,10.611,10.838,1736664.43,1679961599999,19036585.72433,73630,870334.2,9548539.70139,0
1679961600000,10.837,11.65,10.675,11.212,2078626.23,1680047999999,23129582.91892,96982,1119166.21,12458934.24361,0
1680048000000,11.213,11.554,11.1,11.43,4197271.82,1680134399999,47424243.0867,177887,2121320.88,23974195.08623,0
1680134400000,11.429,11.567,10.918,11.149,2554870.77,1680220799999,28523172.57765,115732,1236136.06,13806047.29365,0
1680220800000,11.149,11.39,10.98,11.188,2122617.8,1680307199999,23710476.87005,88595,1123896.64,12554234.82426,0
1680307200000,11.188,11.499,11.042,11.383,1766629.63,1680393599999,19840870.03702,76232,877378.2,9855579.58793,0
1680393600000,11.384,11.59,10.967,11.12,1762619.27,1680479999999,19898139.44298,86710,817501.1,9235685.60251,0
1680480000000,11.121,11.263,10.692,11.147,2437287.39,1680566399999,26860993.8617,121886,1137374.01,12541653.80451,0
1680566400000,11.147,11.427,11.03,11.285,2293322.08,1680652799999,25843949.4621,84673,1150729.84,12973320.88248,0
1680652800000,11.283,11.597,11.126,11.523,2313664.5,1680739199999,26392391.53528,87147,1092249.43,12463790.56026,0
1680739200000,11.523,11.634,11.233,11.334,2088084.31,1680825599999,23855583.79079,83250,1031985.33,11791136.005,0
1680825600000,11.334,11.356,10.919,11.046,1999070.48,1680911999999,22121834.68743,79737,911044.06,10081213.33422,0
1680912000000,11.045,11.196,10.866,10.959,1098295.31,1680998399999,12110449.6984,50189,496725.97,5482615.59561,0
1680998400000,10.959,11.093,10.862,11.028,936338.61,1681084799999,10271093.79463,39147,477928.42,5243314.30866,0
1681084800000,11.028,11.23,10.91,11.18,1399850.3,1681171199999,15489014.35387,59758,691935.4,7661336.27948,0
1681171200000,11.18,11.409,11.115,11.267,1718610.86,1681257599999,19386693.17068,78807,778215.91,8781498.05288,0
1681257600000,11.267,11.362,10.921,11.318,1846368.86,1681343999999,20659497.85847,85859,884564.71,9900176.71583,0
1681344000000,11.318,11.997,11.24,11.807,2345843.4,1681430399999,27365299.70634,101290,1224986.78,14282082.25188,0
1681430400000,11.805,12.46,11.791,12.254,3931691.17,1681516799999,47971119.11325,173702,2000538.97,24414156.046,0
1681516800000,12.252,12.485,12.039,12.371,1838098.61,1681603199999,22593286.86011,82073,914872.83,11248856.3125,0
1681603200000,12.369,12.9,12.367,12.662,2646291.43,1681689599999,33583184.66598,120667,1358771.38,17242027.21706,0
1681689600000,12.662,12.94,12.31,12.352,2187222.5,1681775999999,27532257.91433,102118,1031626.55,12991429.87807,0
1681776000000,12.352,12.773,12.154,12.555,1888010.5,1681862399999,23650068.50508,84979,920298.79,11531137.88136,0
1681862400000,12.555,12.586,11.478,11.702,3442606.38,1681948799999,40945118.39665,161463,1628130.01,19357281.88439,0
